gen,fit,rec,size,wires
994,-0.006275,12,13,125
995,-0.006275,12,13,125
996,-0.006275,12,13,125
997,-0.006275,12,13,125
998,-0.006275,12,13,125
999,-0.006275,12,13,125
1000,-0.006275,12,13,125
1001,-0.006275,12,13,125
1002,-0.006275,12,13,125
1003,-0.006275,12,13,125
1004,-0.006275,12,13,125
1005,-0.006275,12,13,125
1006,-0.006275,12,13,125
1007,-0.006275,12,13,125
1008,-0.006275,12,13,125
1009,-0.006275,12,13,125
1010,-0.006275,12,13,125
1011,-0.006275,12,13,125
1012,-0.006275,12,13,125
1013,-0.006275,12,13,125
1014,-0.006275,12,13,125
1015,-0.006275,12,13,125
1016,-0.006275,12,13,125
1017,-0.006275,12,13,125
1018,-0.006275,12,13,125
1019,-0.006275,12,13,125
1020,-0.006275,12,13,125
1021,-0.006275,12,13,125
1022,-0.006275,12,13,125
1023,-0.006275,12,13,125
1024,-0.006275,12,13,125
1025,-0.006275,12,13,125
1026,-0.006275,12,13,125
1027,-0.006275,12,13,125
1028,-0.006275,12,13,125
1029,-0.006275,12,13,125
1030,-0.006275,12,13,125
1031,-0.006275,12,13,125
1032,-0.006275,12,13,125
1033,-0.006275,12,13,125
1034,-0.006275,12,13,125
1035,-0.006275,12,13,125
1036,-0.006275,12,13,125
1037,-0.006275,12,13,125
1038,-0.006275,12,13,125
1039,-0.006275,12,13,125
1040,-0.006275,12,13,125
1041,-0.006275,12,13,125
1042,-0.006275,12,13,125
1043,-0.006275,12,13,125
1044,-0.006275,12,13,125
1045,-0.006275,12,13,125
1046,-0.006275,12,13,125
1047,-0.006275,12,13,125
1048,-0.006275,12,13,125
1049,-0.006275,12,13,125
1050,-0.006275,12,13,125
1051,-0.006275,12,13,125
1052,-0.006275,12,13,125
1053,-0.006275,12,13,125
1054,-0.006275,12,13,125
1055,-0.006275,12,13,125
1056,-0.006275,12,13,125
1057,-0.006275,12,13,125
1058,-0.006275,12,13,125
1059,-0.006275,12,13,125
1060,-0.006275,12,13,125
1061,-0.006275,12,13,125
1062,-0.006275,12,13,125
1063,-0.006275,12,13,125
1064,-0.006275,12,13,125
1065,-0.006275,12,13,125
1066,-0.006275,12,13,125
1067,-0.006275,12,13,125
1068,-0.006275,12,13,125
1069,-0.006275,12,13,125
1070,-0.006275,12,13,125
1071,-0.006275,12,13,125
1072,-0.006275,12,13,125
1073,-0.006275,12,13,125
1074,-0.006275,12,13,125
1075,-0.006275,12,13,125
1076,-0.006275,12,13,125
1077,-0.006275,12,13,125
1078,-0.006275,12,13,125
1079,-0.006275,12,13,125
1080,-0.006275,12,13,125
1081,-0.006275,12,13,125
1082,-0.006275,12,13,125
1083,-0.006275,12,13,125
1084,-0.006275,12,13,125
1085,-0.006275,12,13,125
1086,-0.006275,12,13,125
1087,-0.006275,12,13,125
1088,-0.006275,12,13,125
1089,-0.006275,12,13,125
1090,-0.006275,12,13,125
1091,-0.006275,12,13,125
1092,-0.006275,12,13,125
1093,-0.006275,12,13,125
1094,-0.006275,12,13,125
1095,-0.006275,12,13,125
1096,-0.006275,12,13,125
1097,-0.006275,12,13,125
1098,-0.006275,12,13,125
1099,-0.006275,12,13,125
1100,-0.006275,12,13,125
1101,-0.006275,12,13,125
1102,-0.006275,12,13,125
1103,-0.006275,12,13,125
1104,-0.006275,12,13,125
1105,-0.006275,12,13,125
1106,-0.006275,12,13,125
1107,-0.006275,12,13,125
1108,-0.006275,12,13,125
1109,-0.006275,12,13,125
1110,-0.006275,12,13,125
1111,-0.006275,12,13,125
1112,-0.006275,12,13,125
1113,-0.006275,12,13,125
1114,-0.006275,12,13,125
1115,-0.006275,12,13,125
1116,-0.006275,12,13,125
1117,-0.006275,12,13,125
1118,-0.006275,12,13,125
1119,-0.006275,12,13,125
1120,-0.006275,12,13,125
1121,-0.006275,12,13,125
1122,-0.006275,12,13,125
1123,-0.006275,12,13,125
1124,-0.006275,12,13,125
1125,-0.006275,12,13,125
1126,-0.006275,12,13,125
1127,-0.006275,12,13,125
1128,-0.006275,12,13,125
1129,-0.006275,12,13,125
1130,-0.006275,12,13,125
1131,-0.006275,12,13,125
1132,-0.006275,12,13,125
1133,-0.006275,12,13,125
1134,-0.006275,12,13,125
1135,-0.006275,12,13,125
1136,-0.006275,12,13,125
1137,-0.006275,12,13,125
1138,-0.006275,12,13,125
1139,-0.006275,12,13,125
1140,-0.006275,12,13,125
1141,-0.006275,12,13,125
1142,-0.006275,12,13,125
1143,-0.006275,12,13,125
1144,-0.006275,12,13,125
1145,-0.006275,12,13,125
1146,-0.006275,12,13,125
1147,-0.006275,12,13,125
1148,-0.006275,12,13,125
1149,-0.006275,12,13,125
1150,-0.006275,12,13,125
1151,-0.006275,12,13,125
1152,-0.006275,12,13,125
1153,-0.006275,12,13,125
1154,-0.006275,12,13,125
1155,-0.006275,12,13,125
1156,-0.006275,12,13,125
1157,-0.006275,12,13,125
1158,-0.006275,12,13,125
1159,-0.006275,12,13,125
1160,-0.006275,12,13,125
1161,-0.006275,12,13,125
1162,-0.006275,12,13,125
1163,-0.006275,12,13,125
1164,-0.006275,12,13,125
1165,-0.006275,12,13,125
1166,-0.006275,12,13,125
1167,-0.006275,12,13,125
1168,-0.006275,12,13,125
1169,-0.006275,12,13,125
1170,-0.006275,12,13,125
1171,-0.006275,12,13,125
1172,-0.006275,12,13,125
1173,-0.006275,12,13,125
1174,-0.006275,12,13,125
1175,-0.006275,12,13,125
1176,-0.006275,12,13,125
1177,-0.006275,12,13,125
1178,-0.006275,12,13,125
1179,-0.006275,12,13,125
1180,-0.006275,12,13,125
1181,-0.006275,12,13,125
1182,-0.006275,12,13,125
1183,-0.006275,12,13,125
1184,-0.006275,12,13,125
1185,-0.006275,12,13,125
1186,-0.006275,12,13,125
1187,-0.006275,12,13,125
1188,-0.006275,12,13,125
1189,-0.006275,12,13,125
1190,-0.006275,12,13,125
1191,-0.006275,12,13,125
1192,-0.006275,12,13,125
1193,-0.006275,12,13,125
1194,-0.006275,12,13,125
1195,-0.006275,12,13,125
1196,-0.006275,12,13,125
1197,-0.006275,12,13,125
1198,-0.006275,12,13,125
1199,-0.006275,12,13,125
1200,-0.006275,12,13,125
1201,-0.006275,12,13,125
1202,-0.006275,12,13,125
1203,-0.006275,12,13,125
1204,-0.006275,12,13,125
1205,-0.006275,12,13,125
1206,-0.006275,12,13,125
1207,-0.006275,12,13,125
1208,-0.006275,12,13,125
1209,-0.006275,12,13,125
1210,-0.006275,12,13,125
1211,-0.006275,12,13,125
1212,-0.006275,12,13,125
1213,-0.006275,12,13,125
1214,-0.006275,12,13,125
1215,-0.006275,12,13,125
1216,-0.006275,12,13,125
1217,-0.006275,12,13,125
1218,-0.006275,12,13,125
1219,-0.006275,12,13,125
1220,-0.006275,12,13,125
1221,-0.006275,12,13,125
1222,-0.006275,12,13,125
1223,-0.006275,12,13,125
1224,-0.006244,11,13,125
1225,-0.006244,11,13,125
1226,-0.006244,11,13,125
1227,-0.006244,11,13,125
1228,-0.006244,11,13,125
1229,-0.006244,11,13,125
1230,-0.006244,11,13,125
1231,-0.006233,11,13,126
1232,-0.006233,11,13,126
1233,-0.006233,11,13,126
1234,-0.006233,11,13,126
1235,-0.006233,11,13,126
1236,-0.006233,11,13,126
1237,-0.006233,11,13,126
1238,-0.006233,11,13,126
1239,-0.006233,11,13,126
1240,-0.006233,11,13,126
1241,-0.006233,11,13,126
1242,-0.006233,11,13,126
1243,-0.006233,11,13,126
1244,-0.006233,11,13,126
1245,-0.006233,11,13,126
1246,-0.006233,11,13,126
1247,-0.006233,11,13,126
1248,-0.006233,11,13,126
1249,-0.006233,11,13,126
1250,-0.006233,11,13,126
1251,-0.006233,11,13,126
1252,-0.006233,11,13,126
1253,-0.006233,11,13,126
1254,-0.006233,11,13,126
1255,-0.006233,11,13,126
1256,-0.006233,11,13,126
1257,-0.006233,11,13,126
1258,-0.006233,11,13,126
1259,-0.006233,11,13,126
1260,-0.006233,11,13,126
1261,-0.006233,11,13,126
1262,-0.006233,11,13,126
1263,-0.006233,11,13,126
1264,-0.006233,11,13,126
1265,-0.006233,11,13,126
1266,-0.006233,11,13,126
1267,-0.006233,11,13,126
1268,-0.006233,11,13,126
1269,-0.006233,11,13,126
1270,-0.006233,11,13,126
1271,-0.006233,11,13,126
1272,-0.006233,11,13,126
1273,-0.006233,11,13,126
1274,-0.006233,11,13,126
1275,-0.006233,11,13,126
1276,-0.006233,11,13,126
1277,-0.006233,11,13,126
1278,-0.006233,11,13,126
1279,-0.006233,11,13,126
1280,-0.006233,11,13,126
1281,-0.006233,11,13,126
1282,-0.006233,11,13,126
1283,-0.006233,11,13,126
1284,-0.006233,11,13,126
1285,-0.006233,11,13,126
1286,-0.006233,11,13,126
1287,-0.006233,11,13,126
1288,-0.006233,11,13,126
1289,-0.006233,11,13,126
1290,-0.006233,11,13,126
1291,-0.006233,11,13,126
1292,-0.006233,11,13,126
1293,-0.006233,11,13,126
1294,-0.006233,11,13,126
1295,-0.006233,11,13,126
1296,-0.006233,11,13,126
1297,-0.006233,11,13,126
1298,-0.006233,11,13,126
1299,-0.006233,11,13,126
1300,-0.006233,11,13,126
1301,-0.006233,11,13,126
1302,-0.006233,11,13,126
1303,-0.006233,11,13,126
1304,-0.006233,11,13,126
1305,-0.006233,11,13,126
1306,-0.006233,11,13,126
1307,-0.006233,11,13,126
1308,-0.006233,11,13,126
1309,-0.006233,11,13,126
1310,-0.006233,11,13,126
1311,-0.006233,11,13,126
1312,-0.006233,11,13,126
1313,-0.006233,11,13,126
1314,-0.006233,11,13,126
1315,-0.006233,11,13,126
1316,-0.006233,11,13,126
1317,-0.006233,11,13,126
1318,-0.006233,11,13,126
1319,-0.006233,11,13,126
1320,-0.006233,11,13,126
1321,-0.006233,11,13,126
1322,-0.006233,11,13,126
1323,-0.006233,11,13,126
1324,-0.006233,11,13,126
1325,-0.006233,11,13,126
1326,-0.006233,11,13,126
1327,-0.006233,11,13,126
1328,-0.006233,11,13,126
1329,-0.006233,11,13,126
1330,-0.006233,11,13,126
1331,-0.006233,11,13,126
1332,-0.006233,11,13,126
1333,-0.006233,11,13,126
1334,-0.006233,11,13,126
1335,-0.006233,11,13,126
1336,-0.006233,11,13,126
1337,-0.006233,11,13,126
1338,-0.006233,11,13,126
1339,-0.006233,11,13,126
1340,-0.006233,11,13,126
1341,-0.006233,11,13,126
1342,-0.006233,11,13,126
1343,-0.006233,11,13,126
1344,-0.006233,11,13,126
1345,-0.006233,11,13,126
1346,-0.006233,11,13,126
1347,-0.006233,11,13,126
1348,-0.006233,11,13,126
1349,-0.006233,11,13,126
1350,-0.006233,11,13,126
1351,-0.006233,11,13,126
1352,-0.006233,11,13,126
1353,-0.006233,11,13,126
1354,-0.006233,11,13,126
1355,-0.006233,11,13,126
1356,-0.006233,11,13,126
1357,-0.006233,11,13,126
1358,-0.006233,11,13,126
1359,-0.006233,11,13,126
1360,-0.006233,11,13,126
1361,-0.006233,11,13,126
1362,-0.006233,11,13,126
1363,-0.006233,11,13,126
1364,-0.006233,11,13,126
1365,-0.006233,11,13,126
1366,-0.006233,11,13,126
1367,-0.006233,11,13,126
1368,-0.006233,11,13,126
1369,-0.006233,11,13,126
1370,-0.006233,11,13,126
1371,-0.006233,11,13,126
1372,-0.006233,11,13,126
1373,-0.006233,11,13,126
1374,-0.006233,11,13,126
1375,-0.006233,11,13,126
1376,-0.006233,11,13,126
1377,-0.006233,11,13,126
1378,-0.006233,11,13,126
1379,-0.006233,11,13,126
1380,-0.006233,11,13,126
1381,-0.006233,11,13,126
1382,-0.006233,11,13,126
1383,-0.006233,11,13,126
1384,-0.006233,11,13,126
1385,-0.006233,11,13,126
1386,-0.006233,11,13,126
1387,-0.006233,11,13,126
1388,-0.006233,11,13,126
1389,-0.006233,11,13,126
1390,-0.006233,11,13,126
1391,-0.006233,11,13,126
1392,-0.006233,11,13,126
1393,-0.006233,11,13,126
1394,-0.006233,11,13,126
1395,-0.006233,11,13,126
1396,-0.006233,11,13,126
1397,-0.006233,11,13,126
1398,-0.006233,11,13,126
1399,-0.006233,11,13,126
1400,-0.006233,11,13,126
1401,-0.006233,11,13,126
1402,-0.006233,11,13,126
1403,-0.006233,11,13,126
1404,-0.006233,11,13,126
1405,-0.006233,11,13,126
1406,-0.006233,11,13,126
1407,-0.006233,11,13,126
1408,-0.006233,11,13,126
1409,-0.006233,11,13,126
1410,-0.006233,11,13,126
1411,-0.006233,11,13,126
1412,-0.006233,11,13,126
1413,-0.006233,11,13,126
1414,-0.006233,11,13,126
1415,-0.006233,11,13,126
1416,-0.006233,11,13,126
1417,-0.006233,11,13,126
1418,-0.006233,11,13,126
1419,-0.006233,11,13,126
1420,-0.006233,11,13,126
1421,-0.006233,11,13,126
1422,-0.006233,11,13,126
1423,-0.006233,11,13,126
1424,-0.006233,11,13,126
1425,-0.006233,11,13,126
1426,-0.006233,11,13,126
1427,-0.006233,11,13,126
1428,-0.006233,11,13,126
1429,-0.006233,11,13,126
1430,-0.006233,11,13,126
1431,-0.006233,11,13,126
1432,-0.006233,11,13,126
1433,-0.006233,11,13,126
1434,-0.006233,11,13,126
1435,-0.006233,11,13,126
1436,-0.006233,11,13,126
1437,-0.006233,11,13,126
1438,-0.006233,11,13,126
1439,-0.006233,11,13,126
1440,-0.006233,11,13,126
1441,-0.006233,11,13,126
1442,-0.006233,11,13,126
1443,-0.006233,11,13,126
1444,-0.006233,11,13,126
1445,-0.006233,11,13,126
1446,-0.006233,11,13,126
1447,-0.006233,11,13,126
1448,-0.006233,11,13,126
1449,-0.006233,11,13,126
1450,-0.006233,11,13,126
1451,-0.006233,11,13,126
1452,-0.006233,11,13,126
1453,-0.006233,11,13,126
1454,-0.006233,11,13,126
1455,-0.006233,11,13,126
1456,-0.006233,11,13,126
1457,-0.006233,11,13,126
1458,-0.006233,11,13,126
1459,-0.006233,11,13,126
1460,-0.006233,11,13,126
1461,-0.006233,11,13,126
1462,-0.006233,11,13,126
1463,-0.006233,11,13,126
1464,-0.006233,11,13,126
1465,-0.006233,11,13,126
1466,-0.006233,11,13,126
1467,-0.006233,11,13,126
1468,-0.006233,11,13,126
1469,-0.006233,11,13,126
1470,-0.006233,11,13,126
1471,-0.006233,11,13,126
1472,-0.006233,11,13,126
1473,-0.006233,11,13,126
1474,-0.006233,11,13,126
1475,-0.006233,11,13,126
1476,-0.006233,11,13,126
1477,-0.006233,11,13,126
1478,-0.006233,11,13,126
1479,-0.006233,11,13,126
1480,-0.006233,11,13,126
1481,-0.006233,11,13,126
1482,-0.006233,11,13,126
1483,-0.006233,11,13,126
1484,-0.006233,11,13,126
1485,-0.006233,11,13,126
1486,-0.006233,11,13,126
1487,-0.006233,11,13,126
1488,-0.006233,11,13,126
1489,-0.006233,11,13,126
1490,-0.006233,11,13,126
1491,-0.006233,11,13,126
1492,-0.006233,11,13,126
1493,-0.006233,11,13,126
1494,-0.006233,11,13,126
1495,-0.006233,11,13,126
1496,-0.006233,11,13,126
1497,-0.006233,11,13,126
1498,-0.006233,11,13,126
1499,-0.006233,11,13,126
